Lev.YearMonth;Hämtställe;Hämtställe Gatuadress;Hämtställe Ort;Hämtställe Märkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202304;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202304;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202304;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;9 160
202304;05645056    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 2 Östra;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202304;0476374      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVS Design, kundnr: 0476374;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;137
202304;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;4 680
202304;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202304;0458430      Volvo Personvagnar AB (Göteborg);PV Övrigt;Göteborg;PVTR kundnr: 0458430;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;151
202304;05177985    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PV14 Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;130
202304;05177985    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PV14 Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;520
202304;01654250    Volvo Personvagnar AB (Göteborg);PVV;Göteborg;PVV, kundnr: 01654250;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;35
202304;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;325
202304;0282996      Volvo Personvagnar AB (Göteborg);Röra Byväg (PVN-port);Göteborg;Bränsleförrådet PVBF;3758 Slam för behandling;R3;R3 Recycled, incl metal scrap;130508;JA;240
202304;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;20
202304;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202304;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;105
202304;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202304;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;10
202304;05642202    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;WPO TUN;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202304;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;120
202304;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;470
202304;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3922 Organiskt avfall fr. kök;R3;R3 Recycled, incl metal scrap;200108;NEJ;1 693
202304;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202304;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;60
202304;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;300
202304;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;510
202304;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202304;03723285    Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg, mellan PVS och PVD;Göteborg;PVD;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;25
202304;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;110
202304;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3922 Organiskt avfall fr. kök;R3;R3 Recycled, incl metal scrap;200108;NEJ;1 635
202304;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202304;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;30
202304;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;20
202304;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;30
202304;05119557    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;FNI - VAK Miljöstation;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;109
202304;05119557    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;FNI - VAK Miljöstation;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;137
202304;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;50
202304;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202304;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;2 100
202304;05645072    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 3 Södra;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202304;05645072    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 3 Södra;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202304;0447268      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;Hällered Bilar, kundnr: 0447268;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;2 940
202304;0447250      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PV Bilar, kundnr: 0447250;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;19 620
202304;0476374      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVS Design, kundnr: 0476374;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;852
202304;0476374      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVS Design, kundnr: 0476374;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;3 638
202304;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;16 042
202304;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;760
202304;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;2 400
202304;0477752      Volvo Personvagnar AB (Göteborg);TLA Norra;Göteborg;Utställningar, kundnr: 0477752;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;2 000
202304;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;3 110
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;758 Kopparkabel, bilkablage;R4;R4 Recycled, incl metal scrap;160214;NEJ;1 420
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;15 700
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3024 Litiumbatterier;R4;R4 Recycled, incl metal scrap;160605;NEJ;101
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3715 Övriga lampor < 60 cm;R4;R4 Recycled, incl metal scrap;160215;JA;96
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;1 246
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;18041 Bilelektronik;R4;R4 Recycled, incl metal scrap;160213;JA;1 390
202304;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;4652 Betong armerad KM, bygg & riv;R4;R4 Recycled, incl metal scrap;170904;NEJ;12 950
202304;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;35
202304;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202304;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202304;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;70
202304;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;30
202304;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;70
202304;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;35
202304;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;550
202304;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3952 Emulsionskoncentrat;R5;R5 Recycled, incl metal scrap;130105;JA;2 430
202304;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;3 300
202304;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3913 Konstruktionsmaterial, bygg & riv;R5;R5 Recycled, incl metal scrap;170904;NEJ;3 050
202304;05668033    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;Project - WPO PV Renovation;8262 Gips, bygg & riv;R5;R5 Recycled, incl metal scrap;170802;NEJ;1 600
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;4269 Schaktmassor KM, bygg & riv;R5;R5 Recycled, incl metal scrap;170504;NEJ;95 150
202304;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;35
202304;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;15
202304;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;30
202304;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05249420    Volvo Personvagnar AB (Göteborg);PV-gatan Batlabs etablering vid PV17;Göteborg;PV Sprinkler;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;54
202304;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3377 Diesel;R9;R9 Recycled, incl metal scrap;130701;JA;43
202304;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;31
202304;05066667    Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;Bränsleförråd 10;3959 Olja för återvinning;R9;R9 Recycled, incl metal scrap;130205;JA;2 340
202305;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3610 Träpallar;-1;-1 N/A;-1;NEJ;417
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3023 Alkaliskt avfall flytande;D9;D9 Without energy recovery;200115;JA;212
202305;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3230 Brännbart FA, övrigt;D10;D10 Without energy recovery;170204;JA;1 400
202305;0959346      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS, Endast FA,  kundnr: 0959346;3236 Härdare, övriga;D10;D10 Without energy recovery;070214;JA;44
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3324 Perkloretylen;D10;D10 Without energy recovery;140602;JA;149
202305;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3352 Aerosoler Isocyanater;D10;D10 Without energy recovery;160504;JA;23
202305;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;3547 Pyroteknisk utrustning;D10;D10 Without energy recovery;160110;JA;34
202305;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3663 Isolering ej återvinningsbar;D1;D1 Landfill;170604;NEJ;1 050
202305;05668033    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;Project - WPO PV Renovation;3663 Isolering ej återvinningsbar;D1;D1 Landfill;170604;NEJ;410
202305;0476374      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVS Design, kundnr: 0476374;3916 Avfall till deponi, bygg & riv;D1;D1 Landfill;170904;NEJ;4 600
202305;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;1
202305;0959346      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS, Endast FA,  kundnr: 0959346;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;24
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;82
202305;0959346      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS, Endast FA,  kundnr: 0959346;3932 Småkemikalier, mindre;D10;D10 Without energy recovery;160506;JA;18
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3932 Småkemikalier, mindre;D10;D10 Without energy recovery;160506;JA;1
202305;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3030 Bensin;R1;R1 With energy recovery;130702;JA;791
202305;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;500
202305;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;901
202305;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;480
202305;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 900
202305;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;100
